id,키워드,url,date,year,content,user,replyCount,"Pesan yang dikirim dengan isyarat lisan/non-lisan dan gerakan tidak selalu menghasilkan hasil yang sesuai dengan yang dimaksudkan oleh pengirim, membawa arti dan wawasan yang sama sekali berbeda terhadap konsep yang dikirim. Oleh karena itu, distorsi terjadi ketika audiens tidak dapat memahami konsep memiliki sudut pandang yang berbeda terhadap kesimpulan itu sendiri. Distorsi tersebut dapat disebabkan oleh usia, jenis kelamin, agama, ras, pandangan politik, etnis, kelas, budaya, dan suasana hati di mana audiens menerima pesan, dan sebagainya.",likeCount,quoteCount,contentLen
1461,,https://twitter.com/alivinorenji/status/1685517708459442176,"2.08 PM · 30 Jul 2023",2023,"Mau ikutan ini pake buku yg Geulbaewoo tp bingung kalo harus pilih satu bagian 🥲
#IHBCxHARU #IndonesiaHallyuBookFestival",@alivinorenji,0,0,1,0,122
1462,,https://twitter.com/IARC_twt/status/1681158054619013125,1.24 PM · 18 Jul 2023,2023,"Min Arce mengajak teman-teman nih yuk ramaikan keseruan kegiatan membaca kalian dengan membagikan bagian yang paling ngena dan menjadi bagian favorit dari buku Aku Bukannya Menyerah Hanya Sedang Lelah dan I See You Like Flower, ditunggu partisipasinya😍💜#litinkpopland #IHBCxHARU",@IARC_twt,0,8,9,2,280
1463,,https://twitter.com/d_coquillage/status/1692373795565375846,12.12 PM · 18 Agt 2023,2023,"~ Currently Reading 📖

Aku Bukannya Menyerah, Hanya Sedang Lelah
by Geulbaewoo

>>> bias aku dowoon tp buku ini dibaca sungjin 😆

#IHBFestival #IHBFxLTIKorea #review_k_literature #KLit #IndonesiaHallyuBookFestival 
@readsbymidzy
 
@ddhyuka
 
@affhrzky_
 
@jaycstarz 
a thread",@d_coquillage,1,3,10,0,277
1464,,https://twitter.com/d_coquillage/status/1692374382268887364,12.14 PM · 18 Agt 2023,2023,kayaknya buku ini emg relate buat semua orang;) tersentuh bgttt waktu bacanya,@d_coquillage,1,0,0,0,77
1465,,https://twitter.com/d_coquillage/status/1692375056289263956,12.17 PM · 18 Agt 2023,2023,"""sebenarnya, usaha yg kau lakukan dengan keras sampao membuatmu ingin mati asalah usaha yang akan membuatmu tetap hidup"" - hlmn 33",@d_coquillage,1,0,0,0,130
1466,,https://twitter.com/d_coquillage/status/1692376838960762912,12.24 PM · 18 Agt 2023,2023,"ini emg buku sekali duduk, tapi aku gak mau cepat lepaa dari buku ini. tiap bab nya pengen nuangin isi kepala yg berisik. ditambah lagi, ini buku temenku jd gak bisa corat coret bukunya. so, i write it on my notebooks!",@d_coquillage,1,0,0,0,218
1467,,https://twitter.com/d_coquillage/status/1693201303416316261,7.00 PM · 20 Agt 2023,2023,silent reading😆🌷,@d_coquillage,1,0,0,0,18
1468,,https://twitter.com/d_coquillage/status/1693585382301110531,8.26 PM · 21 Agt 2023,2023,"gk mau cepet selese bukunya, karna senyaman itu bacanya🥲🥲",@d_coquillage,1,0,0,0,59
1469,,https://twitter.com/d_coquillage/status/1694550324999328140,12.20 PM · 24 Agt 2023,2023,"hari terakhir baca buku ini dan nulisnya juga. duh, agak susah buat ngelepas bukunya. berat bgt karna isinya bener2 isi hati aku🥺🌷",@d_coquillage,1,0,0,0,132
1470,,https://twitter.com/d_coquillage/status/1694551032704159840,"12.23 PM · 24 Agt 2023",2023,"hasil baca bukunya cuman 2 setengah jam, tp nulisnya itu loh yg lama wkwk blm lagi curcol ttg diksinya. hepi bgt baca buku ini, berasa lagi refresh otak, jiwa, raga, pikiran yg lagi kacauuuu_u",@d_coquillage,1,0,0,0,192
1471,,https://twitter.com/d_coquillage/status/1694551240263528648,12.24 PM · 24 Agt 2023,2023,another 10/10 book this month!,@d_coquillage,1,0,0,0,30
1472,,https://twitter.com/d_coquillage/status/1699785599178391582,"11.04 PM · 7 Sep 2023",2023,"🔖Ulasan Buku🔖

Semua orang pasti pernah merasakan lelah. Entah setelah mengalami berbagai macam penolakan, sekolah, karir, cita cita, bahkan percintaan. Ada dua jalan yang akan ditempuh manusia setelahnya; menyerah atau melanjutkan hidup.

Buku ini hadir untuk menemani hari",@d_coquillage,1,0,0,0,280
1473,,https://twitter.com/d_coquillage/status/1699785676164849856,11.04 PM · 7 Sep 2023,2023,"hari yang lelah. Menyadarkan hati dan pikiran kita bahwa tidak apa apa berhenti sebentar dan berjalan lambat. Karena yang terpenting, jangan pernah menyerah dengan keadaan apapun!",@d_coquillage,1,0,0,0,179
1474,,https://twitter.com/d_coquillage/status/1699785721106792923,"11.04 PM · 7 Sep 2023",2023,"Bukan hanya menemani, tapi ia juga memberikan solusi terbaik. Dari berbagai macam pengalaman, hal hal yang diamati, dan kejadian yang seringkali terjadi. Semua hal yang terjadi di dunia ini bukanlah kebetulan, dan bukanlah sesuatu yang baru, sudah sepatutnya manusia belajar dan",@d_coquillage,1,0,0,0,278
1475,,https://twitter.com/d_coquillage/status/1699785748604735816,11.04 PM · 7 Sep 2023,2023,"menemukan jalan keluar dari masalah yang sama. Sebagian dari kuncinya, terdapat di dalam buku ini.",@d_coquillage,1,0,0,0,98
1476,,https://twitter.com/d_coquillage/status/1699785878317715894,11.05 PM · 7 Sep 2023,2023,"Temukan petualangan anti menyerah dalam buku ini. Karena menyerah, hanya untuk orang pecundang. Semua manusia boleh lelah, tapi orang hebat tidak akan menyerah. Ia akan terus maju walaupun harus merangkak. Barangkali, buku ini dapat menemanimu jalan dalam keadaan menyedihkan,",@d_coquillage,1,0,0,0,276
1477,,https://twitter.com/d_coquillage/status/1699785914917224505,11.05 PM · 7 Sep 2023,2023,sampai kamu bisa kembali berlari sekuat tenaga menuju impianmu!,@d_coquillage,1,0,0,0,63
1478,,https://twitter.com/d_coquillage/status/1699787244998201375,"11.10 PM · 7 Sep 2023",2023,"Rate 1000/10🥺🫶⭐ 

tysm 
@readsbymidzy
 
@IARC_twt
 
@staysread
 
@myday6reads
 udh ngadain challenge yg seruu dan bikin aku semangat baca k litt!

#IHBFestival #IndonesiaHallyuBookFestival #IHBFxLTIKorea #KLit #review_k_literature",@d_coquillage,0,0,0,0,244
1479,,https://twitter.com/sancwoi/status/1676555976152064002,8.37 PM · 5 Jul 2023,2023,"Hai, It’s my first time review sebuah buku. For the first time, buku yang akan aku review & aku bagikan progress bacanya adalah Dallergut : Toko Penjual Mimpi. 

Btw ikutan yuk! 
@jetdeuk
 
@safchoi
 
@Ghangyul
 

#IndonesiaHallyuBookFestival #IHBFxLTIKorea #KLit #review_k_literature",@sancwoi,1,4,6,0,294
1480,,https://twitter.com/sancwoi/status/1676558173401137152,"8.46 PM · 5 Jul 2023",2023,"Aku si masyarakat FOMO tergiur banget buat baca buku ini, apalagi direkomendasikan sama Wonwoo SVT.

“Ada sebuah desa yang hanya bisa kamu kunjungi dalam tidurmu” dari kalimat pertamanya, aku udah yakin banget it’s gonna be lit. Soooo let’s start!",@sancwoi,1,0,0,0,249
1481,,https://twitter.com/sancwoi/status/1676560532239958018,"8.55 PM · 5 Jul 2023
",2023,"Jadi, untuk bisa bekerja di toko penjual mimpi ini perlu interview juga kayak pelamar kerja pada umumnya. Bahkan interviewnya lebih sulit sampai, Penny, si main character di buku ini, harus belajar dengan giat, karena yang mau kerja disana tuh buanyaaaak banget.",@sancwoi,1,0,0,0,262
1482,,https://twitter.com/sancwoi/status/1676560693699710977,8.56 PM · 5 Jul 2023,2023,"Menarik sih, padahal mereka kan ga akan diingat oleh manusia / si pembeli ya. Karena bukanya saat mereka tidur.",@sancwoi,1,0,0,0,111
1483,,https://twitter.com/sancwoi/status/1676748385892864000,9.22 AM · 6 Jul 2023,2023,"Kalau aku masuk ke desa itu, kayaknya aku tipe murid pertama. Soalnya gamau mengenang hal hal sedih di masa lalu, mau nya liat masa depan aja. Tapi yg kayak gini juga ga baik. Ada testnya ga sih masuk tipe mana? wanna do the test so badly",@sancwoi,1,0,0,0,238
1484,,https://twitter.com/sancwoi/status/1678351155188109314,7.31 PM · 10 Jul 2023,2023,"jadi kepo, gaji kerja di Dallergut berapa ya?",@sancwoi,1,0,0,0,45
1485,,https://twitter.com/sancwoi/status/1678351618709000192,7.33 PM · 10 Jul 2023,2023,"Penasaran sama rasa daun bawang, penasaran sama bentuk noctiluca, dan penasaran juga sama sistem pascabayarnya. Kalau misalkan ga tidur berarti ga bayar dong?",@sancwoi,1,0,0,0,158
1486,,https://twitter.com/sancwoi/status/1678352592815144960,7.36 PM · 10 Jul 2023,2023,"Kagum banget sama isi tiap lantai dari tokonya. Masing masing menjual tema yang berbeda satu sama lain. Penny, kayaknya kurang cocok sama manager masing masing lantai.",@sancwoi,1,0,0,0,167
1487,,https://twitter.com/sancwoi/status/1678353290009133056,"
7.39 PM · 10 Jul 2023
",2023,"Bener bener dibuat penasaran sama buku ini. Bayangin mimpi jalan jalan tapi terasa real dan nyata. Kalau beneran ada dunia pembuat mimpi, kayaknya bakal ngefans sama Wawa Sleepland!",@sancwoi,1,0,0,0,181
1488,,https://twitter.com/sancwoi/status/1678353483404300289,7.40 PM · 10 Jul 2023,2023,Sistem dreampay lebih canggih dibanding sistem di alam nyata ya,@sancwoi,0,0,0,0,63
1489,,https://twitter.com/yaniniah/status/1708096887608471572,9.30 PM · 30 Sep 2023,2023,"🏪Reading Progress

Judul : Minimarket yang Merepotkan
Halaman : 399
Penerbit : 
@penerbitharu
 

Akhirnya bisa menyelami kisah minimarket yang disebut repot

#IndonesiaHallyuBookFestival #IHBFxLTIKorea #Klit #review_k_literature

Izin tag ☺️@iftttttttttttt 
@iyessll
 
@JokoSantosook",@yaniniah,1,1,2,0,299
1490,,https://twitter.com/yaniniah/status/1708097434482823551,9.32 PM · 30 Sep 2023,2023,"Aku menyelesaikan buku ini dalam 2 hari, but technically 2 hari dalam jarak 1 minggu😆. Karena ada urusan kursus ini itu. Dan setiap baca, pasti bacanya marathon alias ngga kerasa banget bisa abisin 1 bab 2 bab dan seterusnyaa. Ini rekap progress baca aku👐",@yaniniah,1,0,0,0,257
1491,,https://twitter.com/yaniniah/status/1708098943857627181,"9.38 PM · 30 Sep 2023",2023,"🗓️Ahad, 24 September 2023
🔖BAB I

Heart-wrenching melihat latar belakang Nyonya Yoem 😭Seorang nenek yang diberi ""ujian"" dengan kondisi dua anaknya dan malah merasa pegawai minimarketnya adalah Keluarga🥺. Juga dikenalkan sosok tunawisma yang akhirnya dipanggil Dokgo",@yaniniah,1,0,0,0,272
1492,,https://twitter.com/yaniniah/status/1708099703332827139,9.41 PM · 30 Sep 2023,2023,"🗓️Ahad, 24 September 2023 
🔖BAB II

Interaksi antara Sihyun, gadis 20 tahun-an pengejar CPNS, dengan Dokgo gemes sekali😆si Sihyun geram sama kelemotannya Dokgo. Anak Gen-Z sama boomer, interaksi mengajar teknologi yang bikin ikut sebel, tp juga pingin nyuruh Sihyun sabar yaww😇",@yaniniah,1,0,0,0,284
1493,,https://twitter.com/yaniniah/status/1708100637907726649,9.45 PM · 30 Sep 2023,2023,"🗓️Ahad, 24 September 2023  
🔖BAB III

Akhirnya bisa tahu kenapa Ibu Oh ini jadi tipe ibu-ibu nyebelin, ketus, tukang julid. Dokgo dengan solusi sederhana namun mengena akhirnya bisa mencairkan Ibu Oh dan ikut terharu dengan dinamika keluarga Ibu Oh😥Komunikasi itu penting bgtt",@yaniniah,1,0,0,0,282
1494,,https://twitter.com/yaniniah/status/1708101740590149676,"9.49 PM · 30 Sep 2023",2023,"🗓️Sabtu, 30 September 2023 
🔖BAB IV

Semangat Pak Kyungman! Cobaannya berat sekali dari segala sisi, kerjaan dan keluarga 🥺Tapi untungnya bisa diurai setelah bicara sm Dokgo yah..",@yaniniah,1,0,0,0,185
1495,,https://twitter.com/yaniniah/status/1708102340040171999,"9.51 PM · 30 Sep 2023
",2023,"🗓️Sabtu, 30 September 2023  
🔖BAB V

Melalui Mbak Inkyung, mantan aktris teater yang banting setir jadi penulis, mulai terbuka dikitttt latar belakang dari Dokgo yang misteriuss😱",@yaniniah,1,0,0,0,184
1496,,https://twitter.com/yaniniah/status/1708102556889800831,"9.52 PM · 30 Sep 2023",2023,"🗓️Sabtu, 30 September 2023  
🔖BAB VI

Nah ini muncul akhirnya anaknya Nyonya Yoem yang nyebelin! Untung Dokgo ngelawan tuh
",@yaniniah,1,0,0,0,130
1497,,https://twitter.com/yaniniah/status/1708102842505167345,9.53 PM · 30 Sep 2023,2023,"🗓️Sabtu, 30 September 2023
🔖BAB VII

Investigasi tentang Dokgo dimulai~~ kayaknya dia memang bukan sekedar tunawisma...",@yaniniah,1,0,0,0,124
1498,,https://twitter.com/yaniniah/status/1708103247783993696,9.55 PM · 30 Sep 2023,2023,"🗓️Sabtu, 30 September 2023 
🔖BAB VIII

Hidup adalah hubungan, dan hubungan adalah komunikasi~ Setujuu Pak Dokgo! Sesederhana obrolan basa basi jadi semacam healing dan bakal bermakna buat batinn",@yaniniah,1,0,0,0,199
1499,,https://twitter.com/yaniniah/status/1708103585039577546,9.56 PM · 30 Sep 2023,2023,"Alhamdulillah... Selesai~
Akhirnya bisa baca salah satu wishlist yang baru bisa dichecklist di Bulan Agustus lalu. Selama baca, merasa hangat, dirangkul, dan relatable 🥰",@yaniniah,0,0,0,0,171
1500,,https://twitter.com/stargazerlily4/status/1693849302219809156,1.55 PM · 22 Agt 2023,2023,"ULASAN BUKU

Judul: Kim Ji-yeong, Lahir Tahun 1982
Penulis: Cho Nam-joo
Penerbit: PT Gramedia Pustaka Utama 
@bukugpu

Tebal: 192 hlm.
Harga: Rp69.000
Terbit: 2023 (cetakan ke-14)

@IARC_twt

#IndonesiaHallyuBookFestival #IHBFxLTIKorea #Klit #review_k_literature",@stargazerlily4,1,3,4,2,275
1501,,https://twitter.com/stargazerlily4/status/1693851253586186244,2.03 PM · 22 Agt 2023,2023,"Kita mulai!

Aku pertama kali tahu dan dengar tentang Kim Ji-yeong, Lahir Tahun 1982 saat versi filmnya ditayangkan. Katanya, film tersebut diangkat dari sebuah buku dengan judul yang sama. Lebih-lebih ini buku yang cukup menarik perhatian masyarakat di sana.",@stargazerlily4,1,0,0,0,261
1502,,https://twitter.com/stargazerlily4/status/1693851414588780614,2.03 PM · 22 Agt 2023,2023,"Namun, aku tidak terlalu tertarik menonton filmnya. Hanya ketika baru-baru ini ke toko buku dan membaca blurb buku tersebut membuatku mengerti semua kehebohan yang ada. 

Blurb buku ini seperti menamparku dengan realita menyakitkan yang mungkin terjadi di antara kita.",@stargazerlily5,1,0,0,0,270
1503,,https://twitter.com/stargazerlily4/status/1693852138638827782,"2.06 PM · 22 Agt 2023",2023,"Aku terkejut, aku tidak menyangka kisah Kim Ji-yeong seperti ini. Dunia seolah tidak pernah memihak dia. 

Setelah membaca kisahnya, aku paham bahwa apa yang ditulis di bagian belakang sampul buku adalah bagian-bagian penting dalam hidup Ji-yeong",@stargazerlily6,1,0,0,0,248
1504,,https://twitter.com/stargazerlily4/status/1693852221727973654,"2.06 PM · 22 Agt 2023",2023,"Jika blurb-nya saja sudah sangat mengentak, bagaimana dengan isinya?",@stargazerlily7,1,0,0,0,68
1505,,https://twitter.com/stargazerlily4/status/1693852566352953600,"2.08 PM · 22 Agt 2023
",2023,"Seperti yang sudah banyak didengar, buku ini berbicara tentang menjadi wanita dlm masyarakat dgn budaya patriarki yg masih begitu kuat. 

Melalui buku ini, kita akan bisa melihat sedikit banyak bagaimana budaya patriarki di Korea Selatan & apa yang harus dihadapi wanita di sana.",@stargazerlily8,1,0,0,0,281
1506,,https://twitter.com/stargazerlily4/status/1693852828413104496,"2.09 PM · 22 Agt 2023",2023,Kim Ji-yeong adalah seorang perempuan biasa dengan keluarga yang juga biasa-biasa saja. Cerita dimulai dengan narasi karakter Kim Ji-yeong dan keanehan yang terjadi padanya. Langsung pada inti permasalahan.,@stargazerlily9,1,0,0,0,206
1507,,https://twitter.com/stargazerlily4/status/1693853164628500532,"2.10 PM · 22 Agt 2023",2023,"Keanehan apa yang terjadi? Ji-yeong mulai berubah menjadi orang lain, siapa pun; temannya yang sudah meninggal atau orang yang masih hidup. Jeong Dae-hyeon, suaminya, menyarankan Ji-yeong untuk pergi menemui psikiater.",@stargazerlily10,1,0,0,0,218
1508,,https://twitter.com/stargazerlily4/status/1693853357864374734,"2.11 PM · 22 Agt 2023",2023,"Bab-bab berikutnya merupakan sesi konsultasi yang kita baca dalam bentuk narasi. Kita akan membaca kisah hidup Ji-yeong dari kecil, bahkan juga kisah orang tuanya. Apa yang dia alami dan pikirkan.",@stargazerlily11,1,0,0,0,196
1509,,https://twitter.com/stargazerlily4/status/1693853430958497966,"2.11 PM · 22 Agt 2023
",2023,"Kita akan tahu bahwa Ji-yeong lahir dalam keluarga yang menginginkan anak laki-laki. Kakak pertamanya, Eun-yeong, adalah perempuan dan ibunya meminta maaf pada mertuanya karena melahirkan Ji-yeong yang juga anak perempuan.",@stargazerlily12,1,0,0,0,222
1510,,https://twitter.com/stargazerlily4/status/1693853524000743805,"2.12 PM · 22 Agt 2023",2023,Perbedaan perlakuan antara dirinya dan Eun-yeong dengan adik laki-lakinya juga terasa sangat menyesakkan. Neneknya melarang Ji-yeong dan Eun-yeong menggunakan atau mengambil barang apa pun yang menjadi milik adik laki-laki mereka.,@stargazerlily13,1,0,0,0,230
1511,,https://twitter.com/stargazerlily4/status/1693853586940428545,"2.12 PM · 22 Agt 2023",2023,"Adik laki-laki mereka selalu mendapat barang-barang yang bagus, dia juga tidak pernah harus bekerja membersihkan rumah. Bagian yang jelek dan sulit selalu menjadi milik Ji-yeong dan Eun-yeong.",@stargazerlily14,1,0,0,0,192
1512,,https://twitter.com/stargazerlily4/status/1693854685667692776,"2.16 PM · 22 Agt 2023",2023,"Orang tuanya tentu sayang pd mereka, tapi tidak menghentikan kebiasaan & perlakuan yang umum ada. Mereka mungkin menganggapnya hanya sebagai hal yang lumrah.",@stargazerlily15,1,0,0,0,157
1513,,https://twitter.com/stargazerlily4/status/1693854752776597668,2.16 PM · 22 Agt 2023,2023,"Dalam lingkup yang lebih luas, seperti di sekolah, mulai dari Ji-yeong sekolah dasar hingga kuliah, di tempat kerja, dan hingga setelah dia menikah, kita akan melihat contoh lain bagaimana laki-laki selalu ",@stargazerlily16,1,0,0,0,206
1514,,https://twitter.com/stargazerlily4/status/1693854943277719565,"2.17 PM · 22 Agt 2023",2023,"Apa yang Ji-yeong lakukan? Dia tidak setuju, dia melawan, tapi dalam pikirannya. Ji-yeong hampir tidak pernah menyuarakan penolakannya.",@stargazerlily17,1,0,0,0,135
1515,,https://twitter.com/stargazerlily4/status/1693854991126258150,2.17 PM · 22 Agt 2023,2023,"Saat Ji-yeong mulai sakit, anehnya dia justru menjadi lebih berani. Seolah-olah, dia tidak bisa menyampaikan isi hatinya jika menjadi dirinya sendiri karena itu dia harus menjadi “orang lain” untuk menyampaikan pendapat dan keluh kesahnya",@stargazerlily18,1,0,0,0,238
1516,,https://twitter.com/stargazerlily4/status/1693855167354220675,"2.18 PM · 22 Agt 2023",2023,"Namun, apakah semua wanita dalam buku ini hanya diam? Jawabannya tidak.

Kita akan melihat bahwa ada teman perempuannya yg marah, protes, bertindak walau hasilnya sering kali tidak memihak mereka. Secara tdk langsung mereka pun bersuara untuk Kim Ji-yeong dan perempuan lainnya.",@stargazerlily19,1,0,0,0,280
1517,,https://twitter.com/stargazerlily4/status/1693855310602174511,"2.19 PM · 22 Agt 2023",2023,"Ibu Ji-yeong sendiri menurutku adalah wanita yang tangguh. Walau keadaan tidak memihak dia, Ibu Ji-yeong tidak pernah berhenti berjuang untuk anak-anaknya, keluarganya, dan berdiri di hadapan suaminya menyatakan pendapatnya.",@stargazerlily20,1,0,0,0,224
1518,,https://twitter.com/stargazerlily4/status/1693855437735788959,2.19 PM · 22 Agt 2023,2023,"Ulasan ini tidak akan cukup untuk menunjukkan bagaimana tidak menguntungkannya posisi perempuan. Ada lebih banyak cerita, catatan kaki, dan peristiwa dalam buku ini yang membuat kita tidak percaya bahwa ada kejadian seperti itu.",@stargazerlily21,1,0,0,0,228
1519,,https://twitter.com/stargazerlily4/status/1693855491334799537,2.19 PM · 22 Agt 2023,2023,Semua catatan kaki yang disertakan oleh penulis mengingatkan kita ini bukan hanya kisah fiksi. Peristiwa yang kita baca di buku benar-benar terjadi dan barangkali masih ada hingga saat ini.,@stargazerlily22,1,0,0,0,189
1520,,https://twitter.com/stargazerlily4/status/1693855566438006826,2.20 PM · 22 Agt 2023,2023,"Meski Ji-yeong adalah karakter karangan, kisah Kim Ji-yeong sendiri banyak terjadi di dunia nyata. Dengan nama dan latar berbeda, banyak perempuan bernasib sama dengannya. Tidak hanya di Korea Selatan, tapi mungkin di negara lain, mungkin pula di negara kita sendiri.",@stargazerlily23,1,0,0,0,267
1521,,https://twitter.com/stargazerlily4/status/1693855687766593817,"2.20 PM · 22 Agt 2023
",2023,"Menariknya, karakter laki-laki dalam buku ini memiliki kepribadian cukup baik. Ayah Ji-yeong dan suaminya, Dae-hyeon laki-laki yang setia, pekerja keras, dan penyayang.",@stargazerlily24,1,0,0,0,168
